CustomerID;SalesOrderNumber;SalesAmount;OrderDate
13600;SO43941;3578.27;2018-02-03
25453;SO68877;1170.48;2020-10-21
24682;SO69046;59.98;2020-10-24
23830;SO45898;3578.27;2018-10-13
11701;SO57459;74.98;2020-05-04
27677;SO62590;84.47;2020-07-22
16443;SO74962;61.96;2021-01-23
28259;SO44362;3578.27;2018-04-08
19312;SO48116;1000.4375;2019-05-05
13557;SO62827;2371.96;2020-07-26
20956;SO70199;3.99;2020-11-06
23725;SO59889;1249.84;2020-06-10
11709;SO61607;64.97;2020-07-06
20154;SO52763;574.98;2020-02-14
13786;SO63585;4.99;2020-08-04
19439;SO45935;699.0982;2018-10-17
24477;SO51070;2181.5625;2019-12-26
20221;SO60237;2457.33;2020-06-15
14429;SO61383;2396.96;2020-07-02
17712;SO62054;56.96;2020-07-13
24555;SO64029;58.95;2020-08-11
28505;SO64770;827.33;2020-08-22
25356;SO56391;27.28;2020-04-18
13956;SO64006;49.99;2020-08-11
16072;SO68219;166.28;2020-10-12
26071;SO56613;89.46;2020-04-22
11078;SO58490;74.98;2020-05-23
23808;SO60533;29.99;2020-06-20
26919;SO73032;567.76;2020-12-13
13730;SO73152;2389.46;2020-12-15
19456;SO73545;37.27;2020-12-20
13759;SO55581;100.46;2020-04-03
18258;SO60384;36.96;2020-06-18
17186;SO60486;69.99;2020-06-19
20627;SO64845;2466.32;2020-08-23
13376;SO67109;30.97;2020-09-26
11844;SO74582;74.98;2021-01-11
15552;SO49369;782.99;2019-08-19
11200;SO57319;60.47;2020-05-02
11749;SO57598;14.98;2020-05-07
17969;SO65639;596.96;2020-09-03
18470;SO52018;2443.35;2020-01-30
17023;SO60036;1735.98;2020-06-12
15699;SO62353;2304.98;2020-07-18
17675;SO69275;124.99;2020-10-27
17669;SO60692;624.95;2020-06-22
12654;SO60918;36.27;2020-06-26
12237;SO48602;2071.4196;2019-06-17
16640;SO56381;69.97;2020-04-18
16175;SO63999;31.27;2020-08-11
17140;SO70996;2319.99;2020-11-17
11203;SO72799;3.99;2020-12-11
14227;SO72855;64.97;2020-12-12
16030;SO74849;36.27;2021-01-20
11506;SO54055;121.93;2020-03-08
11762;SO54303;2389.96;2020-03-12
15827;SO55128;635.93;2020-03-27
28393;SO63417;1164.47;2020-08-01
29029;SO71294;29.48;2020-11-22
11146;SO52286;53.95;2020-02-05
14012;SO60762;777.34;2020-06-23
12084;SO62445;2406.94;2020-07-19
19267;SO73104;42.28;2020-12-15
24207;SO73147;4.99;2020-12-15
13996;SO61275;34.99;2020-06-30
29383;SO65535;23.78;2020-09-01
13108;SO68678;1274.33;2020-10-18
12338;SO64452;2453.04;2020-08-17
27058;SO49231;2049.0982;2019-08-05
13292;SO58682;2297.28;2020-05-26
14176;SO59857;121.57;2020-06-10
21268;SO67954;1725.98;2020-10-07
14316;SO69158;889.8;2020-10-25
18408;SO70184;12.94;2020-11-06
15472;SO73231;777.44;2020-12-16
28158;SO73850;2419.06;2020-12-24
15369;SO48209;782.99;2019-05-19
11042;SO51577;2319.99;2020-01-21
14254;SO61402;81.46;2020-07-02
19088;SO70093;21.98;2020-11-05
23887;SO72260;548.98;2020-12-03
12308;SO44826;3578.27;2018-06-03
20394;SO61478;1158.46;2020-07-03
20670;SO73245;1179.47;2020-12-16
27616;SO43707;3578.27;2017-12-31
29242;SO66065;777.34;2020-09-09
18264;SO68626;34.98;2020-10-18
21920;SO71480;1184.46;2020-11-24
14276;SO49641;2049.0982;2019-09-07
11566;SO52309;195.27;2020-02-05
13173;SO56471;2416.45;2020-04-19
14396;SO62315;76.96;2020-07-17
24016;SO62558;44.22;2020-07-21
12733;SO65848;8.99;2020-09-06
28933;SO68894;29.48;2020-10-22
23878;SO72571;588.96;2020-12-07
18926;SO52595;91.95;2020-02-11
28121;SO70183;119.98;2020-11-06
15542;SO49380;782.99;2019-08-20
15871;SO55203;39.98;2020-03-29
27352;SO59126;574.98;2020-05-30
27189;SO66101;58.47;2020-09-10
23494;SO73289;89.97;2020-12-17
29174;SO45099;3578.27;2018-07-04
17601;SO52509;155.45;2020-02-09
11502;SO51980;53.99;2020-01-30
29217;SO56497;63.97;2020-04-20
24226;SO64081;69.97;2020-08-12
12340;SO66940;2384.07;2020-09-23
12301;SO55811;2493.54;2020-04-06
26426;SO72362;69.99;2020-12-05
14038;SO73256;2393.06;2020-12-17
27372;SO74193;38.98;2020-12-30
13425;SO58624;2366.96;2020-05-25
20874;SO50082;782.99;2019-10-16
13915;SO50532;2181.5625;2019-11-17
24673;SO55135;2428.05;2020-03-27
20676;SO56151;14.98;2020-04-13
28457;SO74239;69.99;2020-12-31
11277;SO71351;7.95;2020-11-23
20253;SO45823;3578.27;2018-09-30
15413;SO52041;123.98;2020-01-31
11074;SO57536;35.23;2020-05-06
21917;SO59358;69.97;2020-06-03
16693;SO51269;2482.23;2020-01-03
20789;SO56082;39.47;2020-04-12
21302;SO58436;69.97;2020-05-22
23497;SO68112;29.99;2020-10-10
22370;SO73967;160.23;2020-12-26
19106;SO53923;21.98;2020-03-06
13718;SO48414;2443.35;2019-05-31
24317;SO53028;34.89;2020-02-20
15748;SO71535;56.97;2020-11-25
12499;SO49695;2049.0982;2019-09-13
27400;SO52184;69.99;2020-02-03
20928;SO69353;40.23;2020-10-28
19094;SO45202;3578.27;2018-07-21
21173;SO46697;2181.5625;2018-12-31
13002;SO53295;167.99;2020-02-25
28900;SO58877;29.48;2020-05-29
18644;SO61803;34.98;2020-07-09
20517;SO60540;76.97;2020-06-20
27641;SO43838;3578.27;2018-01-28
11993;SO46228;3374.99;2018-11-13
14860;SO56385;39.98;2020-04-18
11635;SO66783;2.29;2020-09-21
20893;SO72893;34.98;2020-12-12
13093;SO56682;2334.98;2020-04-23
11990;SO64786;2419.06;2020-08-22
22732;SO72397;554.97;2020-12-05
15095;SO72646;2492.32;2020-12-09
22486;SO54817;588.96;2020-03-21
22034;SO55411;14.98;2020-03-31
28495;SO57616;119.98;2020-05-07
26075;SO61844;2393.06;2020-07-09
14787;SO62972;94.48;2020-07-28
25310;SO51953;60.47;2020-01-29
20178;SO54795;3.99;2020-03-21
14511;SO55709;89.97;2020-04-05
24223;SO55761;32.28;2020-04-06
19623;SO59492;60.47;2020-06-05
12767;SO64831;35;2020-08-23
15195;SO64931;2371.96;2020-08-25
22617;SO73191;806.76;2020-12-16
20246;SO45822;3578.27;2018-09-30
15457;SO46687;2181.5625;2018-12-31
28937;SO60647;7.28;2020-06-22
28159;SO44202;3578.27;2018-03-16
19559;SO45452;3578.27;2018-08-17
20261;SO46225;3578.27;2018-11-13
14133;SO49282;2049.0982;2019-08-11
15739;SO49554;782.99;2019-08-28
24344;SO53390;751.34;2020-02-26
19799;SO67867;78.98;2020-10-06
27896;SO69305;539.99;2020-10-27
14596;SO62617;2356.95;2020-07-22
11672;SO66580;53.99;2020-09-18
23406;SO52858;29.99;2020-02-16
15755;SO70360;2354.98;2020-11-08
24652;SO52077;91.58;2020-02-01
23987;SO58579;1147.77;2020-05-24
13687;SO43974;3578.27;2018-02-09
15914;SO50524;782.99;2019-11-16
18967;SO52494;132.97;2020-02-09
12178;SO53759;2354.98;2020-03-02
15925;SO59202;1120.49;2020-05-31
20406;SO65956;59.98;2020-09-08
14363;SO68696;38.88;2020-10-19
15765;SO70807;2319.99;2020-11-14
28285;SO73396;2419.06;2020-12-18
17979;SO73656;819.46;2020-12-22
24522;SO52272;2482.56;2020-02-04
11527;SO52371;2.29;2020-02-07
13787;SO58107;59.98;2020-05-16
11262;SO65465;35.23;2020-08-31
15249;SO65705;46.47;2020-09-04
28734;SO67412;2419.06;2020-09-29
19214;SO54059;4.99;2020-03-08
12342;SO55859;2369.96;2020-04-07
15501;SO64426;2414.99;2020-08-17
17409;SO67367;69.99;2020-09-29
18667;SO67601;12.94;2020-10-02
17503;SO68270;63.97;2020-10-13
12614;SO68820;2339.97;2020-10-21
11137;SO74843;6.28;2021-01-20
15725;SO70075;2344.96;2020-11-04
11131;SO73665;4.99;2020-12-22
12159;SO53276;133.96;2020-02-24
11300;SO58370;38.88;2020-05-21
12425;SO70979;89.98;2020-11-17
21251;SO63386;166.28;2020-08-01
27668;SO70585;2428.29;2020-11-11
29475;SO45024;3399.99;2018-06-29
11904;SO45707;3399.99;2018-09-17
26945;SO59119;777.34;2020-05-30
11297;SO45766;3578.27;2018-09-26
29431;SO54026;1249.84;2020-03-07
28375;SO70012;567.76;2020-11-03
18260;SO53347;2457.33;2020-02-26
15541;SO64754;61.96;2020-08-22
11095;SO44325;3374.99;2018-04-01
26681;SO48640;2071.4196;2019-06-20
15211;SO49972;2071.4196;2019-10-05
11866;SO52931;7.95;2020-02-18
23121;SO58531;1700.99;2020-05-23
20016;SO64023;132.97;2020-08-11
19067;SO67703;2380.47;2020-10-04
19541;SO70540;32.28;2020-11-11
11547;SO51054;2071.4196;2019-12-25
29308;SO57626;2438.06;2020-05-07
25185;SO58013;2453.04;2020-05-14
25389;SO58120;1303.83;2020-05-16
12211;SO62178;2329.98;2020-07-15
26791;SO64623;25.48;2020-08-20
26548;SO73500;539.99;2020-12-19
19415;SO73860;1735.98;2020-12-24
14147;SO45250;3578.27;2018-07-30
28026;SO71638;7.28;2020-11-27
12473;SO48886;2071.4196;2019-07-11
15313;SO64405;7.28;2020-08-17
19757;SO65356;4.99;2020-08-29
12260;SO63041;58.98;2020-07-29
19629;SO63440;48.97;2020-08-02
11173;SO73809;67.49;2020-12-24
14608;SO56567;39.98;2020-04-21
25979;SO45131;3399.99;2018-07-11
21305;SO49326;2049.0982;2019-08-15
27002;SO52554;38.98;2020-02-10
21089;SO56123;561.48;2020-04-12
19039;SO62261;7.28;2020-07-16
19104;SO62697;30.97;2020-07-24
12285;SO64186;2389.98;2020-08-14
19751;SO65045;4.99;2020-08-27
27471;SO74028;603.49;2020-12-26
15626;SO61667;2424.97;2020-07-07
19190;SO65912;27.28;2020-09-07
27861;SO73563;539.99;2020-12-20
11804;SO58840;58.98;2020-05-29
25099;SO53238;1249.84;2020-02-23
17483;SO60677;32.22;2020-06-22
26910;SO61027;588.96;2020-06-27
11552;SO74441;34.99;2021-01-06
12634;SO53975;2419.06;2020-03-06
11091;SO70203;35;2020-11-06
15093;SO70464;2492.32;2020-11-10
15869;SO53897;13.98;2020-03-05
26174;SO46757;2071.4196;2019-01-08
20555;SO47801;782.99;2019-04-10
21760;SO67792;49.97;2020-10-05
26039;SO70107;27.28;2020-11-05
24896;SO71026;15.23;2020-11-18
21529;SO71451;29.99;2020-11-24
14654;SO55475;7.28;2020-04-01
28408;SO57562;23.78;2020-05-06
11463;SO72974;24.99;2020-12-13
13021;SO47868;2071.4196;2019-04-17
11406;SO52469;2365.94;2020-02-09
12121;SO63043;2367.93;2020-07-29
17307;SO53190;69.97;2020-02-23
16800;SO60343;14.98;2020-06-17
16135;SO70060;579.97;2020-11-04
21385;SO73403;608.96;2020-12-18
14928;SO57413;751.34;2020-05-03
12687;SO57524;2349.98;2020-05-05
17274;SO57611;13.98;2020-05-07
19285;SO70957;1750.98;2020-11-17
16628;SO73644;34.98;2020-12-22
13865;SO59748;2351.96;2020-06-08
24030;SO60951;1170.48;2020-06-26
23501;SO66965;37.27;2020-09-24
15743;SO71445;39.98;2020-11-24
13462;SO72407;2376.45;2020-12-05
11099;SO53971;2363.96;2020-03-06
20267;SO63623;49.97;2020-08-05
26490;SO47841;2049.0982;2019-04-14
19149;SO61748;123.98;2020-07-08
13917;SO53706;839.46;2020-03-01
11934;SO59878;2416.45;2020-06-10
16336;SO67517;64.47;2020-10-01
29113;SO56748;2453.04;2020-04-24
12640;SO56906;2393.06;2020-04-27
21738;SO72308;69.97;2020-12-04
11149;SO69162;24.99;2020-10-26
19256;SO47549;782.99;2019-03-13
15266;SO50593;2071.4196;2019-11-22
25485;SO54360;1223.84;2020-03-13
15864;SO61898;21.98;2020-07-10
23675;SO66660;29.99;2020-09-19
13051;SO69160;2398.05;2020-10-25
17255;SO44221;3578.27;2018-03-19
15641;SO56704;2.29;2020-04-24
21163;SO75099;72.93;2021-01-28
21540;SO50829;782.99;2019-12-04
11519;SO54440;14.23;2020-03-15
24685;SO62681;2393.06;2020-07-23
14433;SO50429;1000.4375;2019-11-05
12116;SO54864;2354.98;2020-03-22
26559;SO58031;38.98;2020-05-15
28345;SO59844;4.99;2020-06-10
29132;SO44982;3578.27;2018-06-23
16417;SO68159;819.48;2020-10-11
13625;SO69658;2473.05;2020-10-29
11138;SO74246;39.99;2020-12-31
26663;SO69223;1193.95;2020-10-26
29017;SO44919;3578.27;2018-06-15
23299;SO53367;29.99;2020-02-26
24508;SO68486;121.57;2020-10-16
11227;SO45359;3578.27;2018-08-03
11459;SO52959;2322.28;2020-02-18
17634;SO56607;1735.98;2020-04-22
23291;SO74927;42.93;2021-01-22
13423;SO75083;39.99;2021-01-27
20277;SO57376;4.99;2020-05-03
12349;SO46681;2049.0982;2018-12-29
12390;SO51191;2344.96;2019-12-29
11818;SO52008;2375.95;2020-01-30
13764;SO54562;74.98;2020-03-17
13576;SO57789;2329.98;2020-05-11
23098;SO48432;2181.5625;2019-06-01
11253;SO62248;4.99;2020-07-16
21226;SO47251;2181.5625;2019-02-18
11694;SO56050;74.98;2020-04-11
20615;SO61428;2482.23;2020-07-03
16435;SO73294;6.28;2020-12-17
18356;SO74169;119.98;2020-12-29
21986;SO47797;2181.5625;2019-04-09
17962;SO49704;2181.5625;2019-09-14
18885;SO52475;110.46;2020-02-09
13040;SO74758;34.99;2021-01-17
12533;SO52066;72.96;2020-02-01
15873;SO50160;782.99;2019-10-24
20824;SO51190;1729.97;2019-12-29
11464;SO54364;2334.46;2020-03-13
14134;SO57415;1785.97;2020-05-03
16595;SO63371;2297.28;2020-08-01
15637;SO68027;2419.06;2020-10-08
22222;SO73441;94.46;2020-12-19
11855;SO56889;39.99;2020-04-27
18912;SO59671;69.99;2020-06-07
26362;SO68535;2420.34;2020-10-16
19474;SO50621;782.99;2019-11-25
28260;SO61057;7.28;2020-06-28
25189;SO74263;152.6;2021-01-01
26622;SO48554;2049.0982;2019-06-12
13231;SO57405;74.98;2020-05-03
21187;SO61316;32.28;2020-07-01
20628;SO63678;2478.34;2020-08-05
11038;SO70671;742.35;2020-11-12
17592;SO71406;2334.97;2020-11-23
28286;SO56766;4.99;2020-04-25
26162;SO65378;1120.49;2020-08-29
13546;SO43922;3578.27;2018-01-29
18241;SO44610;3578.27;2018-05-07
19193;SO47244;1000.4375;2019-02-18
19339;SO44267;699.0982;2018-03-28
17078;SO54667;62.98;2020-03-19
18181;SO59604;136.95;2020-06-06
12539;SO72039;8.99;2020-11-30
11453;SO51597;2382.93;2020-01-22
29387;SO60013;21.49;2020-06-12
15185;SO68384;2322.28;2020-10-14
20936;SO74020;1134.47;2020-12-26
11938;SO74530;35;2021-01-09
14096;SO61705;42.28;2020-07-07
27643;SO68224;54.98;2020-10-12
16160;SO50894;2049.0982;2019-12-09
14079;SO51910;37.29;2020-01-28
15631;SO67459;742.35;2020-09-30
17647;SO69803;2329.98;2020-11-01
21984;SO69922;1732.26;2020-11-02
19931;SO70320;2342.92;2020-11-08
14344;SO73653;62.98;2020-12-22
18713;SO73721;161.29;2020-12-23
12270;SO48671;2049.0982;2019-06-23
13768;SO70447;539.99;2020-11-09
15129;SO50034;2071.4196;2019-10-11
11381;SO52161;2341.97;2020-02-03
22948;SO57248;39.98;2020-05-01
24137;SO59108;6.28;2020-05-30
22622;SO65052;58.98;2020-08-27
24726;SO65572;71.58;2020-09-02
23190;SO71580;14.98;2020-11-26
24890;SO52367;39.98;2020-02-07
24085;SO54123;39.98;2020-03-09
26510;SO58893;742.35;2020-05-29
19093;SO55445;2457.33;2020-03-31
12402;SO59325;777.34;2020-06-02
11581;SO71306;69.97;2020-11-22
15314;SO47541;782.99;2019-03-12
17922;SO67825;1243.45;2020-10-05
11603;SO54603;2319.99;2020-03-18
15702;SO64312;2329.98;2020-08-16
12475;SO64804;2366.96;2020-08-23
22742;SO53839;71.94;2020-03-04
20884;SO70370;1229.96;2020-11-08
17364;SO71066;2351.96;2020-11-18
22904;SO73761;2578.43;2020-12-23
14236;SO49764;2071.4196;2019-09-21
27908;SO58814;786.33;2020-05-28
25132;SO66510;4.99;2020-09-17
22007;SO72745;44.98;2020-12-10
17735;SO44470;3578.27;2018-04-28
20259;SO62455;2451.3;2020-07-19
26135;SO67392;1184.46;2020-09-29
28837;SO47156;2181.5625;2019-02-09
27511;SO62819;548.98;2020-07-25
11356;SO69791;791.32;2020-10-31
22904;SO48168;2181.5625;2019-05-12
11798;SO59952;2374.98;2020-06-11
16165;SO61785;45.22;2020-07-09
13195;SO55950;71.97;2020-04-09
13001;SO57582;2332.28;2020-05-06
13268;SO65652;113.47;2020-09-03
11423;SO60899;1819.95;2020-06-26
24577;SO58361;2487.33;2020-05-21
12390;SO58698;561.48;2020-05-26
21236;SO64913;77.92;2020-08-25
11651;SO68638;21.49;2020-10-18
11216;SO45441;3578.27;2018-08-15
13501;SO58167;39.98;2020-05-17
26604;SO66491;2393.06;2020-09-16
13391;SO67620;2405.47;2020-10-02
29154;SO47928;2181.5625;2019-04-25
27272;SO50451;2049.0982;2019-11-08
15709;SO54954;94.98;2020-03-24
28348;SO66833;68.49;2020-09-22
12556;SO71663;8.99;2020-11-27
11054;SO43944;3399.99;2018-02-03
19822;SO61138;36.96;2020-06-29
18476;SO61531;616.91;2020-07-04
15846;SO61953;2496.27;2020-07-11
22337;SO68359;49.97;2020-10-14
13509;SO59683;14.98;2020-06-07
29123;SO69169;23.97;2020-10-26
18597;SO70931;1760.47;2020-11-16
11113;SO52474;51.96;2020-02-09
13690;SO66327;2319.99;2020-09-14
17423;SO70717;2297.28;2020-11-13
17312;SO44200;3578.27;2018-03-15
23810;SO58432;32.28;2020-05-22
21880;SO65458;39.99;2020-08-31
11134;SO70015;742.35;2020-11-03
17421;SO71325;2376.96;2020-11-22
16455;SO55119;28.98;2020-03-27
13406;SO67621;777.34;2020-10-02
26563;SO68787;1174.48;2020-10-20
28083;SO43989;3578.27;2018-02-12
27545;SO50623;782.99;2019-11-25
24513;SO56034;38.88;2020-04-11
15697;SO47565;2181.5625;2019-03-16
11059;SO54480;24.99;2020-03-16
19135;SO55765;69.99;2020-04-06
15951;SO56561;39.98;2020-04-21
21403;SO66748;2452.34;2020-09-20
11124;SO51649;2309.97;2020-01-25
22513;SO56732;23.78;2020-04-24
27657;SO71714;84.96;2020-11-28
11304;SO54754;119.92;2020-03-20
19018;SO61506;133.49;2020-07-04
11250;SO52410;2339.97;2020-02-08
19130;SO57464;664.95;2020-05-04
24580;SO64795;596.96;2020-08-23
22352;SO65897;9.99;2020-09-07
23509;SO69854;575.71;2020-11-01
19578;SO72445;53.99;2020-12-06
13307;SO59445;81.46;2020-06-04
17223;SO65479;21.98;2020-08-31
19685;SO68361;78.98;2020-10-14
15823;SO70758;38.98;2020-11-14
26654;SO51472;563.77;2020-01-15
21406;SO54592;74.98;2020-03-18
17126;SO64202;69.99;2020-08-14
26103;SO74448;32.27;2021-01-07
12291;SO48991;2071.4196;2019-07-23
15886;SO50609;782.99;2019-11-24
17441;SO70912;2404.95;2020-11-16
17141;SO71745;2376.96;2020-11-28
14888;SO46284;699.0982;2018-11-21
27585;SO64224;562.96;2020-08-14
12407;SO69196;74.98;2020-10-26
17789;SO49895;2181.5625;2019-09-28
24302;SO50407;2181.5625;2019-11-03
13586;SO56892;8.99;2020-04-27
20093;SO57478;1179.97;2020-05-04
17056;SO58458;839.48;2020-05-22
11814;SO60700;58.98;2020-06-23
18626;SO60739;1289.33;2020-06-23
15843;SO66405;2359.98;2020-09-15
16663;SO44024;3578.27;2018-02-19
22170;SO47763;2181.5625;2019-04-03
23831;SO52082;69.97;2020-02-01
11683;SO52397;2318.96;2020-02-07
19312;SO70098;564.26;2020-11-05
27786;SO65799;574.98;2020-09-05
17466;SO68494;68.49;2020-10-16
21506;SO73350;2369.96;2020-12-18
28198;SO45422;3578.27;2018-08-12
26440;SO48196;782.99;2019-05-17
16476;SO50826;2181.5625;2019-12-04
25252;SO64774;1193.95;2020-08-22
16715;SO64877;7.28;2020-08-24
21853;SO65482;89.97;2020-08-31
25751;SO68102;1759.97;2020-10-10
14165;SO44432;3578.27;2018-04-20
13558;SO55740;2381.96;2020-04-06
12448;SO63340;2337.27;2020-07-31
14740;SO65722;834.46;2020-09-04
26190;SO47869;782.99;2019-04-17
27500;SO51063;782.99;2019-12-25
12089;SO52146;2316.97;2020-02-02
20265;SO54322;32.28;2020-03-13
24081;SO65920;31.28;2020-09-07
17387;SO55569;53.95;2020-04-03
23385;SO57835;1251.12;2020-05-11
18306;SO60186;2.29;2020-06-15
18840;SO71980;2294.99;2020-11-29
21038;SO72198;573.98;2020-12-03
17742;SO49647;2443.35;2019-09-08
11394;SO52108;2342.92;2020-02-02
11026;SO55132;2399.47;2020-03-27
26434;SO60568;69.99;2020-06-21
15621;SO45866;3578.27;2018-10-07
11799;SO45883;3578.27;2018-10-10
13183;SO55172;75.97;2020-03-28
22027;SO57810;59.98;2020-05-11
28890;SO61629;109.97;2020-07-06
26966;SO62943;588.96;2020-07-27
24571;SO74123;27.77;2020-12-28
12149;SO57282;74.98;2020-05-01
24204;SO69019;597.95;2020-10-23
13253;SO58774;2398.05;2020-05-27
13650;SO74145;2384.07;2020-12-28
17305;SO75002;34.99;2021-01-25
20991;SO46433;3578.27;2018-12-05
15192;SO68009;2334.98;2020-10-08
20238;SO45963;3578.27;2018-10-21
23865;SO46132;3578.27;2018-11-01
19139;SO58378;69.99;2020-05-21
11631;SO59845;39.98;2020-06-10
12579;SO47220;2049.0982;2019-02-15
12700;SO47951;2071.4196;2019-04-28
14260;SO54235;893.47;2020-03-11
27325;SO54352;201.27;2020-03-13
14224;SO63481;2322.28;2020-08-02
19828;SO64560;21.98;2020-08-19
18654;SO70587;1775.97;2020-11-11
11654;SO45938;3578.27;2018-10-18
19465;SO58271;4.99;2020-05-19
12655;SO59650;2444.96;2020-06-07
22060;SO53998;37.27;2020-03-07
24535;SO62120;3.99;2020-07-14
26065;SO68562;49.48;2020-10-17
17190;SO74674;24.27;2021-01-14
15085;SO59403;2419.06;2020-06-03
13236;SO68779;21.98;2020-10-20
27532;SO74159;23.78;2020-12-29
11122;SO53080;7.95;2020-02-21
12102;SO53651;2324.92;2020-02-28
24442;SO64910;82.59;2020-08-25
11897;SO68401;2473.05;2020-10-14
12668;SO55448;2329.98;2020-03-31
25015;SO55861;2461.55;2020-04-07
19594;SO56111;2443.35;2020-04-12
23139;SO59640;553.97;2020-06-06
17085;SO60193;804.47;2020-06-15
22806;SO68435;38.98;2020-10-15
22601;SO64784;565.47;2020-08-22
16358;SO67030;3.99;2020-09-25
19315;SO72181;1754.98;2020-12-02
15420;SO53742;4.99;2020-03-02
17718;SO62429;32.27;2020-07-19
11498;SO70559;74.98;2020-11-11
22031;SO71198;1714.97;2020-11-20
23663;SO49714;2181.5625;2019-09-14
21032;SO70630;4.99;2020-11-12
17246;SO44175;3578.27;2018-03-08
21360;SO66027;93.97;2020-09-09
18252;SO44738;3578.27;2018-05-30
26601;SO59256;791.32;2020-06-01
16765;SO62969;4.99;2020-07-28
26661;SO68721;1129.48;2020-10-19
27808;SO70723;866.31;2020-11-13
17048;SO44028;3578.27;2018-02-20
28795;SO44667;3578.27;2018-05-16
28907;SO66854;23.78;2020-09-22
13820;SO66944;2329.99;2020-09-24
13116;SO54381;32.27;2020-03-14
28463;SO65915;21.49;2020-09-07
23487;SO70549;89.97;2020-11-11
18334;SO44846;3578.27;2018-06-06
14880;SO45887;699.0982;2018-10-10
21110;SO52750;34.98;2020-02-14
22844;SO55391;39.99;2020-03-31
15250;SO57503;56.97;2020-05-05
26908;SO68773;36.27;2020-10-20
24035;SO55777;13.98;2020-04-06
16247;SO62190;14.98;2020-07-15
27166;SO68601;827.33;2020-10-17
28285;SO44363;3578.27;2018-04-08
19028;SO68280;2363.96;2020-10-13
20622;SO46583;3578.27;2018-12-25
23682;SO52544;59.98;2020-02-10
17318;SO55461;8.99;2020-04-01
25514;SO60223;7.28;2020-06-15
11834;SO45968;3578.27;2018-10-22
14852;SO66243;769.49;2020-09-12
20912;SO68006;777.34;2020-10-08
23821;SO71010;638.95;2020-11-17
15658;SO65525;64.97;2020-09-01
13909;SO65673;2419.06;2020-09-03
20910;SO67028;613.95;2020-09-25
12485;SO45140;3578.27;2018-07-12
26698;SO49011;2049.0982;2019-07-26
29325;SO64473;63.47;2020-08-18
27976;SO66436;58.98;2020-09-16
16813;SO71441;13.98;2020-11-24
17396;SO61294;12.94;2020-06-30
12807;SO50471;2071.4196;2019-11-09
24283;SO50638;2181.5625;2019-11-26
11929;SO71997;806.32;2020-11-29
11707;SO45880;3578.27;2018-10-10
19257;SO69657;1739.46;2020-10-29
17535;SO70214;2405.47;2020-11-06
11879;SO53401;7.95;2020-02-27
24735;SO54424;2478.04;2020-03-14
15146;SO62027;34.99;2020-07-13
19090;SO70756;56.97;2020-11-14
11421;SO53240;2294.99;2020-02-24
20295;SO60114;1174.48;2020-06-13
16507;SO62119;35.23;2020-07-14
28538;SO64879;36.27;2020-08-24
22433;SO65405;1764.96;2020-08-30
22921;SO73845;2466.32;2020-12-24
12005;SO46285;3399.99;2018-11-21
14209;SO53076;4.99;2020-02-21
29372;SO60666;39.99;2020-06-22
15712;SO67877;18.97;2020-10-06
19488;SO68583;47.97;2020-10-17
11287;SO71378;59.98;2020-11-23
28304;SO53984;91.97;2020-03-07
26742;SO67578;69.99;2020-10-02
23806;SO46001;3578.27;2018-10-27
25092;SO51353;1257.82;2020-01-07
14364;SO60230;893.47;2020-06-15
28637;SO66960;31.27;2020-09-24
20572;SO64569;78.96;2020-08-19
17688;SO64873;4.99;2020-08-24
26325;SO64890;2407.04;2020-08-24
24692;SO73546;38.98;2020-12-20
11263;SO45581;3578.27;2018-08-29
12921;SO46890;2443.35;2019-01-24
12920;SO60324;48.97;2020-06-17
15363;SO61016;2334.97;2020-06-27
11933;SO45897;3578.27;2018-10-13
22424;SO55851;75.48;2020-04-07
23034;SO64724;539.99;2020-08-21
12352;SO69795;186.28;2020-11-01
26867;SO72262;1728.27;2020-12-03
13679;SO44043;3578.27;2018-02-23
13519;SO48700;2049.0982;2019-06-26
11507;SO52893;28.48;2020-02-17
12333;SO56279;2484.94;2020-04-16
19275;SO55067;13.98;2020-03-26
17384;SO60115;1760.47;2020-06-13
20434;SO61650;1170.48;2020-07-06
16508;SO64824;83.97;2020-08-23
26532;SO65943;2398.05;2020-09-07
